time,ballDis,ballDir,goalDis,goalDir,goalSide,teammateOneDis,teammateOneDir,teammateTwoDis,teammateTwoDir,teammateThreeDis,teammateThreeDir,teammateFourDis,teammateFourDir,opponentOneDis,opponentOneDir,opponentTwoDis,opponentTwoDir,opponentThreeDis,opponentThreeDir,opponentFourDis,opponentFourDir,opponentFiveDis,opponentFiveDir,ActionType,ActionPower,ActionAngle,
44,22.2,-3.0,67.4,37.0,1,30.0,-33.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
45,22.2,-3.0,67.4,37.0,1,30.0,-33.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-3.0
50,20.1,0.0,66.7,40.0,1,30.0,-28.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
51,20.1,0.0,66.0,40.0,1,27.1,-29.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
53,20.1,0.0,65.4,41.0,1,27.1,-29.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
56,18.2,0.0,64.7,42.0,1,24.5,-29.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
59,16.4,0.0,64.1,42.0,1,22.2,-28.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
60,16.4,0.0,63.4,43.0,1,22.2,-28.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
63,14.9,0.0,62.2,43.0,1,20.1,-27.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
66,13.5,0.0,61.6,44.0,1,18.2,-27.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
69,12.2,0.0,60.9,45.0,1,16.4,-26.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
72,12.2,0.0,999,999,0,14.9,-25.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
75,33.1,-31.0,999,999,0,13.5,-24.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-31.0
77,33.1,-5.0,999,999,0,13.5,2.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-5.0
80,33.1,0.0,999,999,0,13.5,7.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
83,33.1,0.0,999,999,0,13.5,7.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
84,33.1,0.0,999,999,0,13.5,7.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
87,33.1,0.0,999,999,0,13.5,7.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
90,33.1,0.0,999,999,0,13.5,7.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
92,33.1,0.0,999,999,0,14.9,7.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
95,33.1,0.0,999,999,0,14.9,6.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
98,33.1,0.0,999,999,0,16.4,5.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
99,33.1,0.0,999,999,0,16.4,5.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
101,33.1,0.0,999,999,0,16.4,5.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
104,33.1,0.0,999,999,0,18.2,4.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
107,33.1,0.0,999,999,0,20.1,3.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
110,33.1,0.0,999,999,0,20.1,3.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
113,33.1,0.0,999,999,0,22.2,3.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
114,33.1,0.0,999,999,0,22.2,2.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
117,27.1,2.0,999,999,0,18.2,2.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,2.0
120,27.1,0.0,999,999,0,18.2,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
122,27.1,0.0,999,999,0,18.2,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
123,27.1,0.0,999,999,0,18.2,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
126,27.1,0.0,999,999,0,20.1,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
129,27.1,0.0,999,999,0,20.1,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
132,27.1,0.0,999,999,0,22.2,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
135,27.1,0.0,999,999,0,22.2,-1.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
137,27.1,0.0,999,999,0,22.2,-1.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
140,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
143,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
146,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
149,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
150,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
152,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
155,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
158,27.1,0.0,999,999,0,27.1,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
161,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
164,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
167,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
170,27.1,0.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
173,24.5,14.0,999,999,0,24.5,0.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,14.0
175,27.1,8.0,999,999,0,24.5,-14.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,8.0
178,27.1,9.0,999,999,0,24.5,-22.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,9.0
181,30.0,8.0,999,999,0,24.5,-30.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,8.0
184,30.0,5.0,59.1,38.0,1,24.5,-37.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,5.0
187,33.1,3.0,59.1,33.0,1,24.5,-40.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,3.0
188,33.1,4.0,59.1,33.0,1,24.5,-40.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,4.0
191,36.6,0.0,59.1,26.0,1,24.5,-43.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,0.0
194,36.6,2.0,59.1,26.0,1,24.5,-40.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,2.0
197,36.6,1.0,59.1,24.0,1,24.5,-41.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,1.0
200,36.6,1.0,59.1,23.0,1,24.5,-38.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,1.0
203,18.2,-19.0,59.1,22.0,1,27.1,-37.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-19.0
206,18.2,1.0,59.1,42.0,1,27.1,-17.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
209,18.2,1.0,58.6,42.0,1,24.5,-18.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
212,16.4,0.0,57.4,43.0,1,24.5,-17.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
214,16.4,0.0,56.8,44.0,1,22.2,-17.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
215,14.9,0.0,56.8,44.0,1,22.2,-17.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
218,13.5,0.0,55.7,45.0,1,18.2,-16.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
221,12.2,1.0,999,999,0,16.4,-15.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
224,12.2,1.0,999,999,0,14.9,-13.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
227,11.0,1.0,999,999,0,13.5,-12.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
229,10.0,0.0,999,999,0,12.2,-13.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
230,10.0,0.0,999,999,0,12.2,-14.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
233,8.2,0.0,999,999,0,10.0,-14.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
236,6.7,0.0,999,999,0,9.0,-14.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
239,6.0,0.0,999,999,0,8.2,-15.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
242,999,999,999,999,0,6.7,-15.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
244,999,999,49.4,25.0,1,6.0,-41.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
245,999,999,49.4,25.0,1,5.5,-41.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
248,999,999,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
251,11.0,31.0,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,31.0
254,11.0,3.0,55.7,45.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,3.0
257,11.0,0.0,55.7,42.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
260,10.0,0.0,55.1,43.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
262,9.0,0.0,54.6,43.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
265,8.2,0.0,53.5,44.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
268,6.7,0.0,53.0,45.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
270,6.0,0.0,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
273,5.0,2.0,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
276,3.7,2.0,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,74.0,
277,3.7,2.0,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,74.0,
280,2.5,4.0,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,4.0
282,2.0,2.0,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,40.0,
285,1.6,3.0,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,3.0
288,1.6,0.0,49.9,43.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,32.0,
291,1.3,0.0,49.4,43.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,26.0,
292,1.3,0.0,49.4,43.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,26.0,
295,0.9,-1.0,48.9,44.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,18.0,
297,0.7,-1.0,48.9,44.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
300,0.7,-42.0,48.9,4.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
303,0.7,-85.0,48.9,-39.0,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
306,0.7,-132.0,999,999,0,14.9,37.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
307,0.7,-132.0,999,999,0,14.9,37.0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,44.0
310,0.7,137.0,56.3,-6.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,kick,100.0,-6.0
313,1.5,9.0,56.3,-6.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,9.0
316,6.7,-10.0,56.3,-16.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-10.0
319,11.0,0.0,56.3,-5.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
321,12.2,0.0,55.7,-6.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
324,14.9,0.0,54.6,-6.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
327,16.4,0.0,53.5,-6.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
330,18.2,0.0,52.5,-6.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
331,18.2,0.0,52.5,-6.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
334,18.2,0.0,50.9,-6.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
337,18.2,0.0,49.9,-6.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
340,20.1,0.0,48.9,-7.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
343,20.1,0.0,47.9,-7.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
345,18.2,0.0,47.0,-7.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
348,18.2,0.0,45.6,-7.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
351,18.2,0.0,44.7,-7.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
354,18.2,0.0,43.8,-7.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
355,18.2,-1.0,43.4,-7.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
358,16.4,-1.0,42.1,-8.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
361,16.4,-1.0,40.9,-8.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
364,14.9,-1.0,39.6,-8.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
366,14.9,-1.0,38.9,-8.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
367,14.9,-1.0,38.9,-8.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
370,13.5,-1.0,37.0,-9.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
373,12.2,-1.0,35.9,-9.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
376,11.0,-2.0,34.8,-9.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
379,10.0,-2.0,33.8,-10.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
381,10.0,-2.0,33.1,-10.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
382,9.0,-2.0,32.8,-10.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
385,7.4,-2.0,31.2,-10.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
388,6.7,-2.0,30.0,-11.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
391,6.0,-2.0,29.1,-11.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
394,5.0,-1.0,27.9,-11.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100.0,
397,3.7,-2.0,26.8,-12.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,74.0,
400,3.0,-2.0,26.0,-12.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,60.0,
403,2.2,-2.0,25.3,-12.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,44.0,
406,1.8,-3.0,25.0,-13.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-3.0
408,1.8,-1.0,24.8,-10.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,36.0,
409,1.8,-1.0,24.8,-10.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,36.0,
412,1.2,-1.0,24.3,-10.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,24.0,
415,0.9,-1.0,24.0,-11.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,18.0,
418,0.7,-1.0,23.8,-11.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,kick,100.0,-11.0
420,3.0,-10.0,23.8,-11.0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-10.0
