time,ballDis,ballDir,goalDis,goalDir,goalSide,teammateOneDis,teammateOneDir,teammateTwoDis,teammateTwoDir,teammateThreeDis,teammateThreeDir,teammateFourDis,teammateFourDir,opponentOneDis,opponentOneDir,opponentTwoDis,opponentTwoDir,opponentThreeDis,opponentThreeDir,opponentFourDis,opponentFourDir,opponentFiveDis,opponentFiveDir,ActionType,ActionPower,ActionAngle
509,4.1,0,36.2,-6,0,1.8,-6,999,999,999,999,999,999,0.6,-164,999,999,999,999,999,999,999,999,dash,0,
510,4.1,0,36.2,-6,0,1.8,-6,999,999,999,999,999,999,0.6,-160,999,999,999,999,999,999,999,999,dash,-5,
513,4.1,0,36.2,-6,0,2,-5,999,999,999,999,999,999,0.6,-160,999,999,999,999,999,999,999,999,dash,-10,
515,4.1,0,36.2,-6,0,2.2,-5,999,999,999,999,999,999,0.6,-157,999,999,999,999,999,999,999,999,dash,-15,
516,4.1,0,36.2,-6,0,2.2,-5,999,999,999,999,999,999,0.6,-158,999,999,999,999,999,999,999,999,dash,-20,
519,4.5,-1,36.2,-6,0,2.7,-5,999,999,999,999,999,999,0.6,-143,999,999,999,999,999,999,999,999,turn,,-1
521,4.5,0,36.2,-5,0,2.7,-5,999,999,999,999,999,999,0.6,-139,999,999,999,999,999,999,999,999,dash,100,
522,4.5,-1,36.2,-5,0,2.7,-5,999,999,999,999,999,999,0.6,-136,999,999,999,999,999,999,999,999,turn,,-1
525,3.3,-1,35.5,-5,0,1.8,-9,999,999,999,999,999,999,1.3,-159,999,999,999,999,999,999,999,999,turn,,-1
527,3.3,-1,35.5,-4,0,1.6,-10,999,999,999,999,999,999,1.5,-158,999,999,999,999,999,999,999,999,turn,,-1
528,3.3,-1,35.5,-4,0,1.6,-10,999,999,999,999,999,999,1.5,-158,999,999,999,999,999,999,999,999,turn,,-1
531,3.3,1,35.5,-2,0,1.5,-11,999,999,999,999,999,999,1.5,-157,999,999,999,999,999,999,999,999,turn,,1
533,3.3,0,35.5,-3,0,1.8,-8,999,999,999,999,999,999,1.6,-159,999,999,999,999,999,999,999,999,dash,95,
534,3.3,0,35.5,-3,0,2,-7,999,999,999,999,999,999,1.6,-159,999,999,999,999,999,999,999,999,dash,90,
537,1.8,-1,33.8,-3,0,0.7,-20,999,999,999,999,999,999,2.7,-167,999,999,999,999,999,999,999,999,turn,,-1
539,1.6,-2,33.8,-3,0,1,-12,999,999,999,999,999,999,2.2,-166,999,999,999,999,999,999,999,999,turn,,-2
540,1.6,-2,33.8,-3,0,1.2,-9,999,999,999,999,999,999,2,-166,999,999,999,999,999,999,999,999,turn,,-2
543,1.6,2,33.8,1,0,1.3,-2,999,999,999,999,999,999,1.3,-159,999,999,999,999,999,999,999,999,turn,,2
545,1.6,0,33.8,-1,0,1.3,-4,999,999,999,999,999,999,0.7,-150,999,999,999,999,999,999,999,999,dash,85,
546,1.6,0,33.8,-1,0,1.3,-4,999,999,999,999,999,999,0.6,-141,999,999,999,999,999,999,999,999,dash,80,
549,0.5,-25,32.5,-1,0,999,999,999,999,999,999,999,999,0.6,-69,1.3,-157,999,999,999,999,999,999,turn,,40
552,0.6,-63,32.5,-41,0,999,999,999,999,999,999,999,999,0.6,-105,0.7,-178,999,999,999,999,999,999,turn,,40
555,999,999,999,999,0,999,999,999,999,999,999,999,999,0.6,144,999,999,999,999,999,999,999,999,turn,,40
558,999,999,999,999,0,999,999,999,999,999,999,999,999,0.6,106,999,999,999,999,999,999,999,999,turn,,40
561,14.9,35,73,33,1,999,999,999,999,999,999,999,999,0.6,62,999,999,999,999,999,999,999,999,turn,,35
564,20.1,-1,73,-4,1,0.6,10,999,999,999,999,999,999,0.9,49,999,999,999,999,999,999,999,999,turn,,-1
566,22.2,0,73,-3,1,0.6,11,999,999,999,999,999,999,0.9,50,999,999,999,999,999,999,999,999,dash,75,
567,22.2,0,73,-3,1,1,7,999,999,999,999,999,999,0.9,50,999,999,999,999,999,999,999,999,dash,70,
570,24.5,1,72.2,-3,1,0.6,44,999,999,999,999,999,999,0.9,84,999,999,999,999,999,999,999,999,turn,,1
572,27.1,0,72.2,-4,1,1,22,999,999,999,999,999,999,1,65,999,999,999,999,999,999,999,999,dash,65,
573,27.1,0,72.2,-4,1,1.3,17,999,999,999,999,999,999,1,58,999,999,999,999,999,999,999,999,dash,60,
576,27.1,0,71.5,-4,1,0.7,34,999,999,999,999,999,999,0.9,87,999,999,999,999,999,999,999,999,dash,55,
578,30,0,70.8,-4,1,0.6,43,999,999,999,999,999,999,0.9,88,999,999,999,999,999,999,999,999,dash,50,
579,30,0,70.8,-4,1,0.8,30,999,999,999,999,999,999,0.9,76,999,999,999,999,999,999,999,999,dash,45,
582,30,0,70.1,-4,1,0.6,39,999,999,999,999,999,999,0.9,86,999,999,999,999,999,999,999,999,dash,40,
584,30,0,70.1,-4,1,0.6,35,999,999,999,999,999,999,0.9,76,999,999,999,999,999,999,999,999,dash,35,
585,30,0,70.1,-4,1,0.7,31,999,999,999,999,999,999,0.9,82,999,999,999,999,999,999,999,999,dash,30,
588,30,0,69.4,-4,1,0.6,37,999,999,999,999,999,999,0.9,76,999,999,999,999,999,999,999,999,dash,25,
590,33.1,0,69.4,-4,1,0.6,39,999,999,999,999,999,999,0.9,81,999,999,999,999,999,999,999,999,dash,20,
591,33.1,0,69.4,-4,1,0.7,34,999,999,999,999,999,999,0.9,76,999,999,999,999,999,999,999,999,dash,15,
594,33.1,0,69.4,-4,1,0.6,39,999,999,999,999,999,999,1,75,999,999,999,999,999,999,999,999,dash,10,
596,33.1,0,69.4,-4,1,0.6,41,999,999,999,999,999,999,1,73,999,999,999,999,999,999,999,999,dash,5,
597,33.1,0,69.4,-4,1,0.7,38,999,999,999,999,999,999,1,73,999,999,999,999,999,999,999,999,dash,0,
600,33.1,0,68.7,-4,1,0.7,36,999,999,999,999,999,999,1,68,999,999,999,999,999,999,999,999,dash,-5,
602,33.1,0,69.4,-4,1,0.7,34,999,999,999,999,999,999,1.1,66,999,999,999,999,999,999,999,999,dash,-10,
603,33.1,0,69.4,-4,1,0.7,35,999,999,999,999,999,999,1.1,65,999,999,999,999,999,999,999,999,dash,-15,
606,33.1,0,69.4,-4,1,0.8,28,999,999,999,999,999,999,1.1,57,999,999,999,999,999,999,999,999,dash,-20,
608,33.1,0,69.4,-4,1,0.9,25,999,999,999,999,999,999,1.2,53,999,999,999,999,999,999,999,999,dash,100,
609,33.1,-1,69.4,-4,1,0.8,26,999,999,999,999,999,999,1.2,51,999,999,999,999,999,999,999,999,turn,,-1
612,33.1,1,68.7,-3,1,1.1,31,999,999,999,999,999,999,1.1,85,999,999,999,999,999,999,999,999,turn,,1
614,33.1,0,68.7,-4,1,1.8,16,999,999,999,999,999,999,1.2,65,999,999,999,999,999,999,999,999,dash,95,
615,33.1,0,68.7,-4,1,2.2,12,999,999,999,999,999,999,1.3,57,999,999,999,999,999,999,999,999,dash,90,
618,33.1,0,67.4,-4,1,1.8,16,999,999,999,999,999,999,1.2,76,999,999,999,999,999,999,999,999,dash,85,
620,33.1,0,66.7,-4,1,1.6,18,999,999,999,999,999,999,1.2,92,999,999,999,999,999,999,999,999,dash,80,
621,33.1,0,66.7,-4,1,1.8,16,999,999,999,999,999,999,1.2,93,999,999,999,999,999,999,999,999,dash,75,
623,30,0,66,-4,1,1.6,17,999,999,999,999,999,999,1.2,97,999,999,999,999,999,999,999,999,dash,70,
626,30,0,64.1,-4,1,1.1,28,999,999,999,999,999,999,1.2,102,999,999,999,999,999,999,999,999,dash,65,
627,30,0,63.4,-4,1,0.9,35,999,999,999,999,999,999,1.2,104,999,999,999,999,999,999,999,999,dash,60,
629,30,0,62.8,-4,1,0.7,43,999,999,999,999,999,999,1.2,106,999,999,999,999,999,999,999,999,dash,55,
632,27.1,0,62.2,-4,1,999,999,999,999,999,999,999,999,0.7,48,1.1,108,999,999,999,999,999,999,dash,50,
633,27.1,0,62.2,-4,1,999,999,999,999,999,999,999,999,0.6,52,1.1,110,999,999,999,999,999,999,dash,45,
635,27.1,0,61.6,-4,1,999,999,999,999,999,999,999,999,0.6,55,1,99,999,999,999,999,999,999,dash,40,
638,27.1,0,61.6,-4,1,999,999,999,999,999,999,999,999,0.6,57,1.1,86,999,999,999,999,999,999,dash,35,
639,27.1,0,61.6,-4,1,999,999,999,999,999,999,999,999,0.6,61,1.1,87,999,999,999,999,999,999,dash,30,
641,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.6,66,1.1,89,999,999,999,999,999,999,dash,25,
644,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.6,70,1.1,90,999,999,999,999,999,999,dash,20,
645,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.6,75,1.1,91,999,999,999,999,999,999,dash,15,
647,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.6,78,1.2,91,999,999,999,999,999,999,dash,10,
650,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.6,81,1.2,91,999,999,999,999,999,999,dash,5,
651,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.6,84,1.2,90,999,999,999,999,999,999,dash,0,
653,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.6,86,1.2,89,999,999,999,999,999,999,dash,-5,
654,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.6,90,1.2,89,999,999,999,999,999,999,dash,-10,
657,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.6,89,1.2,86,999,999,999,999,999,999,dash,-15,
659,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.6,91,1.2,82,999,999,999,999,999,999,dash,-20,
660,27.1,0,60.9,-4,1,999,999,999,999,999,999,999,999,0.7,51,1.2,81,999,999,999,999,999,999,dash,100,
663,27.1,0,60.9,-4,1,1.2,30,999,999,999,999,999,999,1.2,110,999,999,999,999,999,999,999,999,dash,95,
665,27.1,0,59.7,-4,1,1,33,999,999,999,999,999,999,1.5,129,999,999,999,999,999,999,999,999,dash,90,
666,24.5,0,59.7,-4,1,1.2,27,999,999,999,999,999,999,1.6,130,999,999,999,999,999,999,999,999,dash,85,
669,24.5,0,58,-4,1,999,999,999,999,999,999,999,999,0.7,49,1.6,139,999,999,999,999,999,999,dash,80,
671,22.2,0,57.4,-5,1,999,999,999,999,999,999,999,999,0.6,58,1.6,140,999,999,999,999,999,999,dash,75,
672,24.5,0,57.4,-5,1,0.8,37,999,999,999,999,999,999,1.5,134,999,999,999,999,999,999,999,999,dash,70,
675,22.2,0,56.3,-5,1,999,999,999,999,999,999,999,999,0.7,49,1.5,134,999,999,999,999,999,999,dash,65,
677,22.2,0,55.7,-5,1,999,999,999,999,999,999,999,999,0.6,55,1.6,140,999,999,999,999,999,999,dash,60,
678,22.2,0,55.7,-5,1,0.8,38,999,999,999,999,999,999,1.5,136,999,999,999,999,999,999,999,999,dash,55,
681,20.1,0,55.1,-5,1,999,999,999,999,999,999,999,999,0.6,67,1.5,134,999,999,999,999,999,999,dash,50,
683,20.1,0,54.6,-5,1,999,999,999,999,999,999,999,999,0.6,95,1.3,124,999,999,999,999,999,999,dash,45,
684,20.1,0,54.6,-5,1,999,999,999,999,999,999,999,999,0.6,72,1.3,117,999,999,999,999,999,999,dash,40,
687,20.1,0,54.1,-5,1,999,999,999,999,999,999,999,999,0.6,84,1.1,103,999,999,999,999,999,999,dash,35,
689,20.1,0,54.1,-5,1,999,999,999,999,999,999,999,999,0.6,78,1.2,93,999,999,999,999,999,999,dash,30,
690,20.1,0,54.1,-5,1,999,999,999,999,999,999,999,999,0.7,64,1.2,93,999,999,999,999,999,999,dash,25,
692,20.1,0,53.5,-5,1,999,999,999,999,999,999,999,999,0.6,68,1.1,94,999,999,999,999,999,999,dash,20,
695,20.1,0,53.5,-5,1,999,999,999,999,999,999,999,999,0.6,79,1.2,93,999,999,999,999,999,999,dash,15,
696,20.1,0,53.5,-5,1,999,999,999,999,999,999,999,999,0.6,80,1.2,97,999,999,999,999,999,999,dash,10,
698,20.1,0,53,-5,1,999,999,999,999,999,999,999,999,0.6,81,1.2,95,999,999,999,999,999,999,dash,5,
701,20.1,0,53,-5,1,999,999,999,999,999,999,999,999,0.6,82,1.2,92,999,999,999,999,999,999,dash,0,
702,20.1,0,53,-5,1,999,999,999,999,999,999,999,999,0.6,81,1.2,89,999,999,999,999,999,999,dash,-5,
704,20.1,0,53.5,-5,1,999,999,999,999,999,999,999,999,0.6,81,1.2,86,999,999,999,999,999,999,dash,-10,
707,20.1,0,53.5,-5,1,999,999,999,999,999,999,999,999,0.6,78,1.2,80,999,999,999,999,999,999,dash,-15,
708,20.1,0,53.5,-5,1,999,999,999,999,999,999,999,999,0.6,76,1.2,75,999,999,999,999,999,999,dash,-20,
710,20.1,0,53.5,-5,1,999,999,999,999,999,999,999,999,0.6,74,1.2,68,999,999,999,999,999,999,dash,100,
713,18.2,0,53,-5,1,999,999,999,999,999,999,999,999,0.6,89,1.2,108,999,999,999,999,999,999,dash,95,
714,18.2,0,52.5,-5,1,999,999,999,999,999,999,999,999,0.6,98,1.6,130,999,999,999,999,999,999,dash,90,
716,18.2,0,51.4,-5,1,999,999,999,999,999,999,999,999,0.6,103,2.2,148,999,999,999,999,999,999,dash,85,
719,16.4,0,50.4,-5,1,999,999,999,999,999,999,999,999,0.6,121,2.7,153,999,999,999,999,999,999,dash,80,
720,16.4,0,49.9,-5,1,999,999,999,999,999,999,999,999,0.7,129,2.7,154,999,999,999,999,999,999,dash,75,
722,14.9,0,49.4,-5,1,999,999,999,999,999,999,999,999,0.7,138,2.5,155,999,999,999,999,999,999,dash,70,
725,14.9,-1,48.4,-5,1,999,999,999,999,999,999,999,999,0.7,142,2.5,155,999,999,999,999,999,999,turn,,-1
726,14.9,0,48.4,-5,1,999,999,999,999,999,999,999,999,0.6,117,2,151,999,999,999,999,999,999,dash,65,
728,13.5,0,47.9,-5,1,999,999,999,999,999,999,999,999,0.7,126,1.8,148,999,999,999,999,999,999,dash,60,
731,13.5,0,47,-5,1,999,999,999,999,999,999,999,999,0.8,139,1.8,149,999,999,999,999,999,999,dash,55,
732,13.5,0,46.5,-5,1,999,999,999,999,999,999,999,999,0.9,144,1.8,150,999,999,999,999,999,999,dash,50,
734,12.2,0,46.1,-5,1,999,999,999,999,999,999,999,999,1,149,1.6,149,999,999,999,999,999,999,dash,45,
735,12.2,0,45.6,-5,1,999,999,999,999,999,999,999,999,1.1,152,1.6,149,999,999,999,999,999,999,dash,40,
737,11,0,45.2,-5,1,999,999,999,999,999,999,999,999,1.2,156,1.8,154,999,999,999,999,999,999,dash,35,
740,11,0,45.2,-5,1,999,999,999,999,999,999,999,999,1.2,158,2,154,999,999,999,999,999,999,dash,30,
741,11,0,44.7,-5,1,999,999,999,999,999,999,999,999,1.5,161,2,156,999,999,999,999,999,999,dash,25,
743,11,0,44.3,-5,1,999,999,999,999,999,999,999,999,1.5,164,2,156,999,999,999,999,999,999,dash,20,
746,10,0,44.3,-5,1,999,999,999,999,999,999,999,999,1.6,165,2.2,158,999,999,999,999,999,999,dash,15,
747,10,0,44.3,-5,1,999,999,999,999,999,999,999,999,1.6,167,2.2,158,999,999,999,999,999,999,dash,10,
749,10,0,43.8,-5,1,999,999,999,999,999,999,999,999,1.6,168,2.2,158,999,999,999,999,999,999,dash,5,
752,10,0,43.8,-5,1,999,999,999,999,999,999,999,999,1.8,169,2.2,158,999,999,999,999,999,999,dash,0,
753,10,0,43.8,-5,1,999,999,999,999,999,999,999,999,1.8,169,2.2,158,999,999,999,999,999,999,dash,-5,
755,10,0,43.8,-5,1,999,999,999,999,999,999,999,999,1.8,170,2.2,157,999,999,999,999,999,999,dash,-10,
758,10,0,43.8,-5,1,999,999,999,999,999,999,999,999,1.8,171,2.2,155,999,999,999,999,999,999,dash,-15,
759,10,0,44.3,-5,1,999,999,999,999,999,999,999,999,1.8,170,2,154,999,999,999,999,999,999,dash,-20,
761,10,0,44.3,-5,1,999,999,999,999,999,999,999,999,1,164,1.8,151,999,999,999,999,999,999,dash,100,
764,10,1,43.4,-5,1,999,999,999,999,999,999,999,999,1,160,2.7,159,999,999,999,999,999,999,turn,,1
765,9,0,43.4,-6,1,999,999,999,999,999,999,999,999,0.9,158,3,160,999,999,999,999,999,999,dash,95,
767,9,0,42.5,-6,1,999,999,999,999,999,999,999,999,1.1,159,999,999,999,999,999,999,999,999,dash,90,
770,7.4,0,41.7,-6,1,999,999,999,999,999,999,999,999,1.1,161,999,999,999,999,999,999,999,999,dash,85,
771,7.4,0,40.9,-6,1,999,999,999,999,999,999,999,999,1.5,166,999,999,999,999,999,999,999,999,dash,80,
773,6,0,40,-6,1,999,999,999,999,999,999,999,999,1.8,167,999,999,999,999,999,999,999,999,dash,75,
776,5.5,0,39.3,-6,1,999,999,999,999,999,999,999,999,1.8,171,999,999,999,999,999,999,999,999,dash,70,
777,5,0,38.9,-6,1,999,999,999,999,999,999,999,999,2.2,174,999,999,999,999,999,999,999,999,dash,65,
779,4.1,0,38.1,-7,1,999,999,999,999,999,999,999,999,2.5,175,999,999,999,999,999,999,999,999,dash,60,
782,3.3,0,37.3,-7,1,999,999,999,999,999,999,999,999,2.7,176,999,999,999,999,999,999,999,999,dash,55,
783,3,-1,37,-7,1,999,999,999,999,999,999,999,999,3,177,999,999,999,999,999,999,999,999,turn,,-1
785,2.7,0,36.6,-6,1,999,999,999,999,999,999,999,999,2.7,177,999,999,999,999,999,999,999,999,dash,50,
788,2.2,0,36.2,-6,1,999,999,999,999,999,999,999,999,2.7,176,999,999,999,999,999,999,999,999,dash,45,
789,1.8,0,35.9,-6,1,999,999,999,999,999,999,999,999,3,177,999,999,999,999,999,999,999,999,dash,40,
791,1.5,0,35.5,-6,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,35,
794,1,-2,34.8,-7,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,kick,100,-7
795,3,-5,34.8,-7,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-5
797,6.7,-1,34.8,-2,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
798,8.2,-1,34.8,-2,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
801,13.5,1,34.8,0,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,1
803,14.9,1,34.8,-1,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,1
804,16.4,1,34.8,-1,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,1
807,999,999,34.8,-3,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,40
810,999,999,34.8,-40,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,40
813,999,999,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,40
816,27.1,31,999,999,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,31
818,27.1,1,70.1,23,0,3.3,32,3.7,26,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,1
821,27.1,0,70.1,22,0,3.3,31,3.7,25,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,30,
822,27.1,0,70.1,22,0,3,32,3.7,26,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,25,
824,27.1,0,70.1,22,0,3,35,3.7,27,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,20,
827,27.1,0,69.4,22,0,2.7,38,3.3,30,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,15,
828,27.1,0,69.4,22,0,2.7,40,3,31,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,10,
830,27.1,0,69.4,22,0,2.5,42,3,33,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,5,
833,27.1,0,69.4,22,0,2.7,35,999,999,999,999,999,999,2.5,45,999,999,999,999,999,999,999,999,dash,0,
834,27.1,0,69.4,22,0,2.7,35,999,999,999,999,999,999,2.2,47,999,999,999,999,999,999,999,999,dash,-5,
836,27.1,0,69.4,22,0,3.3,27,999,999,999,999,999,999,2.2,49,999,999,999,999,999,999,999,999,dash,-10,
839,27.1,0,69.4,22,0,2.7,37,4.1,23,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-15,
840,27.1,0,69.4,22,0,3.3,29,4.5,21,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-20,
842,27.1,0,69.4,22,0,4.1,22,5,17,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100,
845,27.1,0,68.7,22,0,4.5,20,5.5,15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,95,
846,27.1,0,68,22,0,4.1,21,5.5,15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,90,
848,24.5,0,67.4,22,0,3.7,21,5,15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,85,
851,24.5,0,66,23,0,3.3,22,4.5,15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,80,
852,22.2,0,65.4,23,0,3,23,4.5,17,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,75,
854,22.2,0,64.7,23,0,3,24,4.1,17,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,70,
857,22.2,1,64.1,24,0,2.7,27,4.1,16,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,1
858,22.2,0,64.1,23,0,3,25,4.1,15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,65,
860,20.1,0,63.4,23,0,3,25,4.1,15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,60,
863,20.1,0,62.8,23,0,2.7,26,3.7,15,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,55,
864,20.1,0,62.8,24,0,2.5,29,3.7,16,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,50,
866,20.1,0,62.2,24,0,2.2,31,3.3,17,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,45,
869,18.2,0,61.6,24,0,2,34,3,19,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,40,
870,18.2,0,60.9,24,0,1.8,38,2.7,20,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,35,
872,18.2,0,60.9,24,0,1.6,43,2.7,21,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,30,
875,18.2,0,60.3,24,0,2.2,24,999,999,999,999,999,999,1.5,50,999,999,999,999,999,999,999,999,dash,25,
876,18.2,0,60.3,24,0,2.2,26,999,999,999,999,999,999,1.3,56,999,999,999,999,999,999,999,999,dash,20,
878,16.4,0,60.3,25,0,2,28,999,999,999,999,999,999,1.2,64,999,999,999,999,999,999,999,999,dash,15,
881,16.4,0,59.7,25,0,1.6,33,999,999,999,999,999,999,1.1,78,999,999,999,999,999,999,999,999,dash,10,
882,16.4,0,59.7,25,0,1.6,35,999,999,999,999,999,999,1.1,83,999,999,999,999,999,999,999,999,dash,5,
884,16.4,0,59.7,25,0,1.5,39,999,999,999,999,999,999,1.1,92,999,999,999,999,999,999,999,999,dash,0,
887,16.4,0,59.7,25,0,1.6,33,999,999,999,999,999,999,1.1,79,999,999,999,999,999,999,999,999,dash,-5,
888,16.4,0,59.7,25,0,1.8,29,999,999,999,999,999,999,1.2,69,999,999,999,999,999,999,999,999,dash,-10,
890,16.4,0,59.7,25,0,1.6,41,2.7,19,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-15,
893,16.4,0,59.7,25,0,2.7,20,4.1,11,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,-20,
894,16.4,0,60.3,25,0,3,18,4.5,10,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,100,
896,16.4,0,59.7,25,0,3.3,17,4.5,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,95,
899,14.9,0,58.6,25,0,3,16,4.5,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,90,
900,14.9,0,58,26,0,2.5,19,4.1,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,85,
902,13.5,0,57.4,26,0,2.2,21,3.7,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,80,
903,13.5,0,56.8,26,0,2,22,3.7,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,75,
906,12.2,-1,55.7,27,0,1.2,36,3,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
908,12.2,0,55.1,27,0,1.2,31,3.3,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,70,
909,12.2,0,55.1,27,0,1.5,24,3.3,8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,65,
912,11,0,54.6,28,0,3,9,999,999,999,999,999,999,0.7,51,999,999,999,999,999,999,999,999,dash,60,
914,10,0,54.1,28,0,2.7,11,999,999,999,999,999,999,0.6,73,999,999,999,999,999,999,999,999,dash,55,
915,10,0,54.1,28,0,2.7,11,999,999,999,999,999,999,0.7,54,999,999,999,999,999,999,999,999,dash,50,
918,10,0,53.5,29,0,2.2,13,999,999,999,999,999,999,0.6,80,999,999,999,999,999,999,999,999,dash,45,
920,9,0,53,29,0,2.2,13,999,999,999,999,999,999,0.6,86,999,999,999,999,999,999,999,999,dash,40,
921,9,0,53,29,0,2.5,12,999,999,999,999,999,999,0.6,73,999,999,999,999,999,999,999,999,dash,35,
924,9,0,53,29,0,2.2,13,999,999,999,999,999,999,0.7,109,999,999,999,999,999,999,999,999,dash,30,
926,9,0,52.5,29,0,2,15,999,999,999,999,999,999,0.8,131,999,999,999,999,999,999,999,999,dash,25,
927,8.2,0,52.5,29,0,2,15,999,999,999,999,999,999,0.8,130,999,999,999,999,999,999,999,999,dash,20,
930,8.2,0,51.9,29,0,1.5,19,999,999,999,999,999,999,1.1,145,999,999,999,999,999,999,999,999,dash,15,
932,8.2,0,51.9,30,0,1.3,21,999,999,999,999,999,999,1.1,147,999,999,999,999,999,999,999,999,dash,10,
933,8.2,0,51.9,30,0,1.3,23,999,999,999,999,999,999,1.1,147,999,999,999,999,999,999,999,999,dash,5,
936,7.4,0,51.9,30,0,1,29,999,999,999,999,999,999,1.1,149,999,999,999,999,999,999,999,999,dash,0,
938,7.4,0,51.9,30,0,0.9,36,999,999,999,999,999,999,1.2,150,999,999,999,999,999,999,999,999,dash,-5,
939,7.4,0,51.9,30,0,1.2,23,999,999,999,999,999,999,1.2,150,999,999,999,999,999,999,999,999,dash,-10,
942,8.2,0,51.9,30,0,2.2,10,999,999,999,999,999,999,1.2,149,999,999,999,999,999,999,999,999,dash,-15,
944,8.2,0,51.9,30,0,3.3,8,999,999,999,999,999,999,1.2,148,999,999,999,999,999,999,999,999,dash,-20,
945,8.2,0,51.9,30,0,4.1,7,999,999,999,999,999,999,1.2,149,999,999,999,999,999,999,999,999,dash,100,
948,7.4,1,51.4,30,0,4.1,7,999,999,999,999,999,999,1.1,143,999,999,999,999,999,999,999,999,turn,,1
950,7.4,0,51.4,29,0,3.7,7,999,999,999,999,999,999,0.7,126,999,999,999,999,999,999,999,999,dash,95,
951,6.7,0,50.9,30,0,3.3,7,999,999,999,999,999,999,0.7,134,999,999,999,999,999,999,999,999,dash,90,
954,5.5,0,49.9,30,0,2.7,10,999,999,999,999,999,999,0.8,149,999,999,999,999,999,999,999,999,dash,85,
956,4.5,1,48.9,31,0,1.8,15,999,999,999,999,999,999,1.5,163,999,999,999,999,999,999,999,999,turn,,1
957,4.5,0,48.9,30,0,2,11,999,999,999,999,999,999,1.2,160,999,999,999,999,999,999,999,999,dash,80,
